119,0.3448275862,0.25,0.2727272727
120,0.2777777778,0.1515151515,0.1515151515
121,0.1333333333,0.2333333333,0.2333333333
122,0.3529411765,0.2608695652,0.2608695652
123,0.1333333333,0.1967213115,0.1967213115
124,0.4166666667,0.2083333333,0.2
125,0.375,0.2222222222,0.2142857143
126,0.4137931034,0.3461538462,0.3461538462
127,0.2352941176,0.1875,0.1875
128,0.3076923077,0.2,0.2
129,0.2,0.2222222222,0.2222222222
130,0.1111111111,0.1587301587,0.1587301587
131,0.1,0.1403508772,0.1403508772
132,0.3404255319,0.3529411765,0.3561643836
133,0.1428571429,0.1355932203,0.1355932203
134,0.2222222222,0.3174603175,0.3125
135,0.0625,0.0930232558,0.0930232558
136,0.3333333333,0.2380952381,0.2222222222
137,0.0666666667,0.1071428571,0.1071428571
138,0.2222222222,0.2068965517,0.2068965517
139,0.3157894737,0.2745098039,0.2592592593
140,0,0.1090909091,0.1071428571
141,0.1111111111,0.0634920635,0.0634920635
142,0.1481481481,0.0727272727,0.0727272727
143,0.4186046512,0.3636363636,0.3582089552
144,0.4375,0.3137254902,0.3076923077
145,0.2580645161,0.3076923077,0.3076923077
146,0.4137931034,0.4,0.4
147,0.1875,0.2,0.1785714286
148,0.4242424242,0.4210526316,0.380952381
149,0.2702702703,0.1694915254,0.1694915254
150,0.08,0.1428571429,0.1428571429
151,0.2,0.1714285714,0.1714285714
152,0.3902439024,0.28125,0.28125
153,0.1333333333,0.2222222222,0.2456140351
154,0.2285714286,0.2666666667,0.2666666667
155,0.3571428571,0.2702702703,0.3076923077
156,0.2222222222,0.3076923077,0.3456790123
157,0.0714285714,0.1132075472,0.1132075472
158,0.3870967742,0.3181818182,0.3181818182
159,0.2307692308,0.1621621622,0.1538461538
160,0,0,0
161,0.2051282051,0.4137931034,0.4137931034
162,0.3571428571,0.358974359,0.4285714286
163,0.1538461538,0.1038961039,0.0987654321
164,0.3870967742,0.2857142857,0.2857142857
165,0.25,0.2,0.1860465116
166,0.3333333333,0.2424242424,0.2647058824
167,0.1904761905,0.183908046,0.183908046
168,0.2727272727,0.1935483871,0.1935483871
169,0.1818181818,0.1785714286,0.1666666667
170,0.2380952381,0.2333333333,0.2295081967
171,0.3,0.275862069,0.262295082
172,0.2666666667,0.3272727273,0.3103448276
173,0.1666666667,0.0740740741,0.0727272727
174,0.0975609756,0.1111111111,0.2333333333
175,0.1875,0.2978723404,0.2978723404
176,0.2307692308,0.1764705882,0.2702702703
177,0.3333333333,0.25,0.2448979592
178,0.4615384615,0.3333333333,0.3157894737
179,0.2631578947,0.253968254,0.253968254
180,0.2040816327,0.0892857143,0.0877192982
181,0.0909090909,0.0689655172,0.125
182,0.1967213115,0.2564102564,0.2545454545
183,0.2272727273,0.1481481481,0.2142857143
184,0.3181818182,0.25,0.3888888889
185,0.2322580645,0.25,0.3278688525
186,0.202247191,0.1428571429,0.2686567164
187,0.2272727273,0.2857142857,0.2978723404
188,0.3513513514,0.2352941176,0.3793103448
189,0.3137254902,0.275862069,0.1951219512
190,0.44,0.1290322581,0.375
191,0.2857142857,0.25,0.2
192,0.3255813953,0.3137254902,0.124137931
193,0.3111111111,0.2666666667,0.2448979592
194,0.1967213115,0.48,0.3333333333
195,0.1666666667,0.1052631579,0.1025641026
196,0.1379310345,0.08,0.0952380952
197,0.347826087,0.6274509804,0.4657534247
198,0.2553191489,0.5333333333,0.3870967742
199,0.1212121212,0.3428571429,0.2807017544
200,0.131147541,0.2564102564,0.1935483871
201,0.2127659574,0.1481481481,0.1777777778
202,0.3421052632,0.4117647059,0.3703703704
203,0.1355932203,0.4285714286,0.28125
204,0.3571428571,0.32,0.2608695652
205,0.170212766,0.4375,0.3333333333
206,0.2352941176,0.1935483871,0.2133333333
207,0.2307692308,0.2631578947,0.21875
208,0.1387283237,0.2068965517,0.1568627451
209,0.3666666667,0.2105263158,0.2769230769
210,0.1568627451,0.5161290323,0.380952381
211,0.2372881356,0.16,0.2264150943
212,0.1851851852,0.1481481481,0.1463414634
213,0.3466666667,0.2222222222,0.1621621622
214,0.0434782609,0.4,0.2978723404
215,0.2777777778,0.3913043478,0.3582089552
216,0.2142857143,0.1176470588,0.0869565217
217,0.3214285714,0.1935483871,0.0900900901
218,0.1095890411,0.1875,0.2222222222
219,0.125,0.170212766,0.3255813953
220,0.1481481481,0.3448275862,0.2448979592
221,0.2816901408,0.358974359,0.2857142857
222,0.25,0.1212121212,0.1891891892
223,0.3636363636,0.1818181818,0.2
224,0.28,0.3428571429,0.3461538462
225,0.1777777778,0.2962962963,0.2380952381
226,0.3037974684,0.1142857143,0.3287671233
227,0.1690140845,0.1081081081,0.1071428571
228,0.2926829268,0.2222222222,0.1951219512
229,0.0952380952,0.1463414634,0.1904761905
230,0.1818181818,0.16,0.0975609756
231,0.3773584906,0.2790697674,0.2631578947
232,0.1791044776,0.2162162162,0.1694915254
233,0.2972972973,0.2941176471,0.2295081967
234,0.170212766,0.2051282051,0.1333333333
235,0.2352941176,0.1818181818,0.1724137931
236,0.1754385965,0.2448979592,0.1578947368
237,0.253968254,0.36,0.25
238,0.2325581395,0.1578947368,0.4242424242
239,0.25,0.2857142857,0.3188405797
240,0.3829787234,0.3404255319,0.2790697674
241,0.1578947368,0.4230769231,0.3333333333
242,0.25,0.1904761905,0.3684210526
243,0.3043478261,0.2142857143,0.4848484848
244,0.431372549,0.3728813559,0.3870967742
245,0.1904761905,0.2068965517,0.3076923077
246,0.2222222222,0.0769230769,0.35
247,0.3728813559,0.2083333333,0.4137931034
248,0.2,0.2325581395,0.2424242424
249,0.0769230769,0.0341880342,0.0689655172
250,0.2083333333,0.2083333333,0.0666666667
251,0.25,0.3636363636,0.2580645161
252,0.0350877193,0.3214285714,0.24
253,0.170212766,0.3773584906,0.1621621622
254,0.3720930233,0.380952381,0.1666666667
255,0.3461538462,0.2127659574,0.1538461538
256,0.3773584906,0.2388059701,0.2950819672
257,0.380952381,0.0888888889,0.1764705882
258,0.2127659574,0.2033898305,0.3333333333
259,0.2222222222,0.2448979592,0.2666666667
260,0.0930232558,0.1818181818,0.1538461538
261,0.1403508772,0.3636363636,0.4285714286
262,0.2448979592,0.2,0.3666666667
263,0.1971830986,0.275862069,0.1428571429
264,0.35,0.2857142857,0.2068965517
265,0.2083333333,0.2,0.243902439
266,0.275862069,0.2181818182,0.2142857143
267,0.2941176471,0.3098591549,0.4651162791
268,0.2068965517,0.08,0
269,0.2222222222,0.3673469388,0.1578947368
270,0.3333333333,0.1785714286,0.1621621622
271,0.0833333333,0.125,0.5161290323
272,0.3555555556,0.1090909091,0.0975609756
273,0.1785714286,0.3611111111,0.0909090909
274,0.131147541,0.15625,0.1578947368
275,0.1090909091,0.0923076923,0.2222222222
276,0.3768115942,0.1428571429,0.2580645161
277,0.1612903226,0.1785714286,0.28
278,0.0983606557,0.2352941176,0.4166666667
279,0.1470588235,0.16,0.2068965517
280,0.1785714286,0.1764705882,0.2181818182
281,0.2352941176,0.3174603175,0.1739130435
282,0.16,0.1785714286,0.1481481481
283,0.1764705882,0.1785714286,0.125
284,0.3174603175,0.3636363636,0.2307692308
285,0.1785714286,0.2142857143,0.3448275862
286,0.1785714286,0.25,0.1777777778
287,0.3636363636,0.24,0.4166666667
288,0.2307692308,0.3768115942,0.2666666667
289,0.25,0.1975308642,0.170212766
290,0.2448979592,0.3793103448,0.25
291,0.3768115942,,0.3333333333
292,0.175,,0.303030303
293,0.3793103448,,
294,,,
295,,,
296,,,
297,,,
298,,,
299,,,
300,,,
301,,,
302,,,
303,,,
304,,,
305,,,
306,,,
307,,,
308,,,
309,,,
310,,,
311,,,
312,,,
313,,,
314,,,
315,,,
316,,,
317,,,
318,,,
319,,,
320,,,
321,,,
322,,,
323,,,
324,,,
325,,,
326,,,
327,,,
328,,,
329,,,
330,,,
331,,,
332,,,
333,,,
334,,,
335,,,
336,,,
337,,,
338,,,
339,,,
340,,,
341,,,
342,,,
343,,,
344,,,
345,,,
346,,,
347,,,
348,,,
